id,nombre,imagen,origen
el-secreto-del-inventor,El Secreto del Inventor,images/ec-all/el-secreto-del-inventor.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Felsecretodelinventor2_400x600.webp?alt=media
el-secuestro,El Secuestro,images/ec-all/el-secuestro.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Felsecuestrotarragona_400x600.webp?alt=media
el-secuestro-41721,El Secuestro,images/ec-all/el-secuestro-41721.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Felsecuestro_400x600.webp?alt=media
el-secuestro-mataro,El Rescate de María,images/ec-all/el-secuestro-mataro.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Felsecuestro_400x600.webp?alt=media
el-silencio-del-canibal,El Silencio del Caníbal,images/ec-all/el-silencio-del-canibal.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2F6752db2e-992e-4899-93f7-72df4264d115_400x600.webp?alt=media
el-silo,El Silo,images/ec-all/el-silo.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2FElSilo_400x600.webp?alt=media
el-sombrerero-de-alicia,El Sombrerero de Alicia,images/ec-all/el-sombrerero-de-alicia.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Felsombrerodealicia_400x600.webp?alt=media
el-sotano,El Sótano,images/ec-all/el-sotano.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Felsotano_400x600.webp?alt=media
el-submarino-sovietico,El Submarino Soviético,images/ec-all/el-submarino-sovietico.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Felsubmarinosovietico_400x600.webp?alt=media
el-sueno,El Sueño,images/ec-all/el-sueno.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2FelSue%C3%B1o_400x600.webp?alt=media
el-sueno-nuclear,El Sueño Nuclear,images/ec-all/el-sueno-nuclear.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2F717be484-366b-4a5c-8481-e522e708290b_400x600.webp?alt=media
el-tallador,El Tallador,images/ec-all/el-tallador.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2FTallador_400x600.webp?alt=media
el-temple-dels-4-elements,El Templo de los 4 Elementos,images/ec-all/el-temple-dels-4-elements.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Ff1a01b75-2130-44fd-9a17-5f08afc94c38_400x600.webp?alt=media
el-templo-de-las-sombras,El Templo de las Sombras,images/ec-all/el-templo-de-las-sombras.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Ftemplosombras_400x600.webp?alt=media
el-templo-perdido-512011,El Templo Perdido,images/ec-all/el-templo-perdido-512011.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2F1dffb677-89ce-4c05-9813-7c76bbc4dd00_400x600.webp?alt=media
el-tesoro-de-amaro-pargo,El Tesoro de Amaro Pargo,images/ec-all/el-tesoro-de-amaro-pargo.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Feltesorodeamaropargo_400x600.webp?alt=media
el-tesoro-de-blackstorm,El Tesoro de Blackstorm,images/ec-all/el-tesoro-de-blackstorm.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fblackstorm_400x600.webp?alt=media
el-tesoro-de-calatravo,El tesoro de Calatravo,images/ec-all/el-tesoro-de-calatravo.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Feltesorodecalavatro_400x600.webp?alt=media
el-tesoro-de-calico-jack,El Tesoro de Calicó Jack,images/ec-all/el-tesoro-de-calico-jack.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Feltesorodecalicojack_400x600.webp?alt=media
el-tesoro-de-egipto,El Tesoro de Egipto,images/ec-all/el-tesoro-de-egipto.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fd029e8e6-4e3c-475a-9a55-7b82aacb7563_400x600.webp?alt=media
el-tesoro-de-la-momia,El Tesoro de la Momia,images/ec-all/el-tesoro-de-la-momia.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2F58da24ec-e5c5-4e78-8def-59b6dd7ddee8_400x600.webp?alt=media
el-tesoro-del-jaguar,El Tesoro del Jaguar,images/ec-all/el-tesoro-del-jaguar.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2FElTesorodelJaguar_400x600.webp?alt=media
el-testamento,El Testamento,images/ec-all/el-testamento.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Feltestamento_400x600.webp?alt=media
el-testamento-de-mr-collins,El testamento de Mr. Collins,images/ec-all/el-testamento-de-mr-collins.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Feltestamentodemrcollins_400x600.webp?alt=media
el-torneo-de-los-3-magos,El Torneo de los 3 Magos,images/ec-all/el-torneo-de-los-3-magos.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Feltorneodelos3magos_400x600.webp?alt=media
el-torneo-de-los-3-magos-2-0,El Torneo de los 3 Magos 2.0,images/ec-all/el-torneo-de-los-3-magos-2-0.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2FTorneo3magos_400x600.webp?alt=media
el-torneo-de-los-magos,El Torneo de los Magos,images/ec-all/el-torneo-de-los-magos.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Feltorneodelos3magos_400x600.webp?alt=media
el-tratado-de-versalles,El Tratado de Versalles,images/ec-all/el-tratado-de-versalles.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fversalles_400x600.webp?alt=media
el-truco-final,El Truco Final,images/ec-all/el-truco-final.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Feltrucofinal_400x600.webp?alt=media
el-ultimo-aliento,El Último Aliento,images/ec-all/el-ultimo-aliento.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Felultimoaliento_400x600.webp?alt=media
el-ultimo-concierto,El Último Concierto,images/ec-all/el-ultimo-concierto.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fel_ultimo_concierto_400x600.webp?alt=media
el-ultimo-dragon,El Último Dragón,images/ec-all/el-ultimo-dragon.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Felultimodragon_400x600.webp?alt=media
el-ultimo-hechizo,El Último Hechizo,images/ec-all/el-ultimo-hechizo.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fe41b9d6a-f75d-4b07-94a9-e6d7e5399a0d_400x600.webp?alt=media
el-ultimo-robo,El Último Robo,images/ec-all/el-ultimo-robo.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Felultimorobo_400x600.webp?alt=media
el-ultimo-samurai,El Último Samurai,images/ec-all/el-ultimo-samurai.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Felultimo%20samurai_400x600.webp?alt=media
el-ultimo-vikingo,El Último Vikingo,images/ec-all/el-ultimo-vikingo.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Felultimovikingo_400x600.webp?alt=media
el-ultimo-vikingo-41811,Él Último Vikingo,images/ec-all/el-ultimo-vikingo-41811.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Felultimovikingo_400x600.webp?alt=media
el-universo-de-voynich,El Universo de Voynich,images/ec-all/el-universo-de-voynich.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Funiversovoynich_400x600.webp?alt=media
el-vecino,El Vecino,images/ec-all/el-vecino.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2FElVecino_400x600.webp?alt=media
el-velero,El Velero,images/ec-all/el-velero.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Felvelero_400x600.webp?alt=media
el-viaje-continua,Cronologic 2: El Viaje Continua,images/ec-all/el-viaje-continua.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fcronologic2_400x600.webp?alt=media
el-viaje-en-el-tiempo,El Viaje en el Tiempo,images/ec-all/el-viaje-en-el-tiempo.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Felviajeeneltiempo_400x600.webp?alt=media
el-viaje-magico,El Viaje Mágico,images/ec-all/el-viaje-magico.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fviaje%20magico_400x600.webp?alt=media
el-viaje-y-los-tesoros-de-kokulkan,El Viaje y los Tesoros de Kokulkan,images/ec-all/el-viaje-y-los-tesoros-de-kokulkan.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fpngtree-the-corner-of-kukulkan-green-corner-aztec-photo-image_8332638_400x600.webp?alt=media
el-videoclub-de-los-80,El Videoclub de los 80,images/ec-all/el-videoclub-de-los-80.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Felvideoclubdelos80_400x600.webp?alt=media
el-virus,El Virus,images/ec-all/el-virus.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Felvirus_400x600.webp?alt=media
el-virus-madrid,El Virus,images/ec-all/el-virus-madrid.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fvirus_400x600.webp?alt=media
el-virus-murcia,El Virus,images/ec-all/el-virus-murcia.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fvirus_400x600.webp?alt=media
el-virus-santander,El Virus,images/ec-all/el-virus-santander.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fvirus_400x600.webp?alt=media
el-zulo,El Zulo,images/ec-all/el-zulo.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fba4e949a-da2c-4a86-84a0-283fe6b9cc05_400x600.webp?alt=media
elevator-express-escape-room,"Elevator ""Express Escape Room""",images/ec-all/elevator-express-escape-room.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fd995bb94-2f2c-442c-9bbd-e655dbaa0ee8_400x600.webp?alt=media
ellebanna,Ellebanna,images/ec-all/ellebanna.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fellebanna2_400x600.webp?alt=media
emily-s-room,Emily’s Room,images/ec-all/emily-s-room.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Femilysroom_400x600.webp?alt=media
en-busca-del-eguzkilore,En Busca del Eguzkilore,images/ec-all/en-busca-del-eguzkilore.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fenbuscadelequikzlore_400x600.webp?alt=media
en-el-estilo-modernista,En el Estilo Modernista,images/ec-all/en-el-estilo-modernista.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fenelestilomodernista_400x600.webp?alt=media
en-el-laberinto-del-gotico,En el Laberinto del Gótico,images/ec-all/en-el-laberinto-del-gotico.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fenellaberintodelgotico_400x600.webp?alt=media
en-la-mente-del-asesino,En la Mente del Asesino,images/ec-all/en-la-mente-del-asesino.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Ff4fcc453509ca60751cf9fdba8d47125_400x600.webp?alt=media
endurance-ii,Endurance II,images/ec-all/endurance-ii.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fenduranceii_400x600.webp?alt=media
enigma-puccini,Enigma Puccini,images/ec-all/enigma-puccini.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fenigmapuccini_400x600.webp?alt=media
ensayo-2-psicofonia,Psicofonía,images/ec-all/ensayo-2-psicofonia.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fpsicofonia_400x600.webp?alt=media
enterprises,Enterprises,images/ec-all/enterprises.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fenterprises_400x600.webp?alt=media
entre-almas-la-venganza,Entre Almas: La Venganza,images/ec-all/entre-almas-la-venganza.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fentrealmas_400x600.webp?alt=media
epiphany,Epiphany,images/ec-all/epiphany.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fepiphany_400x600.webp?alt=media
equilibrium,Equilibrium,images/ec-all/equilibrium.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fequilibrium_400x600.webp?alt=media
escalofrio,Escalofrío: El Regreso de Billy,images/ec-all/escalofrio.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2FEscalofrio_400x600.webp?alt=media
escapa-del-mediterraneo,Escapa del mediterráneo,images/ec-all/escapa-del-mediterraneo.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fe2f9789d-830c-42a1-8d81-e708e7ec00e1_400x600.webp?alt=media
escapa-del-mediterraneo-800861,Escapa del Mediterraneo,images/ec-all/escapa-del-mediterraneo-800861.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fimmersion_400x600.webp?alt=media
escapafantasmas,Escapafantasmas,images/ec-all/escapafantasmas.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fescapafantasmas_400x600.webp?alt=media
escape-bus-sevilla-transporte-de-prisioneros,Escape Bus Sevilla: Transporte de Prisioneros,images/ec-all/escape-bus-sevilla-transporte-de-prisioneros.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fbus_400x600.webp?alt=media
escape-food-2050,Escape Food 2050,images/ec-all/escape-food-2050.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fescapefood2050_400x600.webp?alt=media
escape-of-dragons,Escape of dragons,images/ec-all/escape-of-dragons.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fescapeofdragons_400x600.webp?alt=media
escape-of-thrones,Escape of Thrones,images/ec-all/escape-of-thrones.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fescapeofthrones_400x600.webp?alt=media
escape-room-portatil,Escape Room Portátil,images/ec-all/escape-room-portatil.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fescaperoomportatil_400x600.webp?alt=media
escape-rooms-vr,Pirates Plague,images/ec-all/escape-rooms-vr.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fpiratesplague_400x600.webp?alt=media
escape-story,Escape Story,images/ec-all/escape-story.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fescapestory_400x600.webp?alt=media
escape-things,Escape Things,images/ec-all/escape-things.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Ffae08143-83a0-4550-b539-e85be43d1fd0_400x600.webp?alt=media
escapeoz,EscapeOz,images/ec-all/escapeoz.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fescapeoz_400x600.webp?alt=media
escuela-de-cadetes,Escuela de cadetes,images/ec-all/escuela-de-cadetes.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2F39bf1676a1fedf2a2b3a72213c01bb65_400x600.webp?alt=media
escuela-de-ladrones,Escuela de Ladrones,images/ec-all/escuela-de-ladrones.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fescueladeladrones_400x600.webp?alt=media
escuela-de-magia,Escuela de Magia,images/ec-all/escuela-de-magia.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fescuelademagia_400x600.webp?alt=media
escuela-de-magia-161321,Escuela de magia ,images/ec-all/escuela-de-magia-161321.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2FescauelaMagia_400x600.webp?alt=media
escuela-de-magia-playa-de-las-americas,Escuela de Magia,images/ec-all/escuela-de-magia-playa-de-las-americas.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fescuelademagia_400x600.webp?alt=media
escuela-de-magia-santander,Escuela de Magia,images/ec-all/escuela-de-magia-santander.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fescuelademagia_400x600.webp?alt=media
esoterika,Esoterika,images/ec-all/esoterika.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fesoteriak_400x600.webp?alt=media
especial-navidad,Especial Navidad - Intringulis,images/ec-all/especial-navidad.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2FespecialnvidadIntringulis_400x600.webp?alt=media
especular,Especular,images/ec-all/especular.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fespecular_400x600.webp?alt=media
espia-a-la-fuga,Espía a la fuga,images/ec-all/espia-a-la-fuga.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fespiaalafuga_400x600.webp?alt=media
estacion-del-ferrocarril,Estación del Ferrocarril ,images/ec-all/estacion-del-ferrocarril.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2FestacionFerrocariril_400x600.webp?alt=media
esto-antes-era-un-escape-room,Esto antes era un Escape Room,images/ec-all/esto-antes-era-un-escape-room.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Festoeraunescape_400x600.webp?alt=media
estrella-damm-la-cerveseria,Estrella Damm: La Cerveseria,images/ec-all/estrella-damm-la-cerveseria.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Flacerveceria_400x600.webp?alt=media
estudio-de-television,Estudio de televisión,images/ec-all/estudio-de-television.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Festudio_television_400x600.webp?alt=media
estudios-jackman,Estudios Jackman,images/ec-all/estudios-jackman.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fjackman_400x600.webp?alt=media
etxalar-escape-room,Etxalar Escape Room,images/ec-all/etxalar-escape-room.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fetxalar_400x600.webp?alt=media
euforia,Euforia Game,images/ec-all/euforia.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2F9c381206-d465-495b-ae0a-c38e69b18afd_400x600.webp?alt=media
evasion-del-campo-14,Evasión del Campo 14,images/ec-all/evasion-del-campo-14.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fevasiondelcampo14_400x600.webp?alt=media
evermore,Evermore,images/ec-all/evermore.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fevermore_400x600.webp?alt=media
excalibur-las-pruebas-de-merlin,Excalibur: Las Pruebas de Merlín,images/ec-all/excalibur-las-pruebas-de-merlin.webp,https://firebasestorage.googleapis.com/v0/b/room-escapes.appspot.com/o/rooms%2Fexcalibur_las_pruebasdemerlin_400x600.webp?alt=media
